	Date	Day	IMDB	Place	Rating	Time	Title
6603	2011/09/09	Fri		C1GA Cinema 1 General Admit	M	19:00	Rita, Sue and Bob Too
6604	2011/09/09	Fri		C2GA Cinema 2 General Admit	U15+	20:30	A Man's Story
6605	2011/09/09	Fri		C1GA Cinema 1 General Admit	M	21:30	Drugstore Cowboy
6606	2011/09/10	Sat		C2GA Cinema 2 General Admit	M	11:00	Potiche
6607	2011/09/10	Sat		C1GA Cinema 1 General Admit	U15+	12:30	Vidal Sassoon The Movie
6608	2011/09/10	Sat		C1GA Cinema 1 General Admit	U15+	14:30	Dressed Up for Winter 2011-2012
6609	2011/09/10	Sat		C1GA Cinema 1 General Admit	M15+	16:00	Dark Age
6610	2011/09/10	Sat		C1GA Cinema 1 General Admit	M	19:00	Rita, Sue and Bob Too
6611	2011/09/11	Sun		C2GA Cinema 2 General Admit	All Ages	10:30	NY Export: Opus Jazz
6612	2011/09/11	Sun		C1GA Cinema 1 General Admit	M	11:00	Potiche
6613	2011/09/11	Sun		C2GA Cinema 2 General Admit	All Ages	13:00	NY Export: Opus Jazz
6614	2011/09/11	Sun		C1GA Cinema 1 General Admit	U15+	13:30	Paul Smith - Gentleman Designer
6615	2011/09/11	Sun		C2GA Cinema 2 General Admit	U15+	15:30	A Man's Story
6616	2011/09/11	Sun		C1GA Cinema 1 General Admit	M	17:30	Rita, Sue and Bob Too
6617	2011/09/12	Mon		C2GA Cinema 2 General Admit	M	13:30	Potiche
6618	2011/09/15	Thu		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6619	2011/09/16	Fri		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6620	2011/09/16	Fri		C1GA Cinema 1 General Admit	M	21:30	Factotum
6621	2011/09/17	Sat		C2GA Cinema 2 General Admit	M	11:00	Potiche
6622	2011/09/17	Sat		C2GA Cinema 2 General Admit	PG	15:00	Fire In Babylon
6623	2011/09/17	Sat		C1GA Cinema 1 General Admit	M15+	16:00	Dark Age
6624	2011/09/17	Sat		C2GA Cinema 2 General Admit	PG	17:00	Fire In Babylon
6625	2011/09/17	Sat		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6626	2011/09/18	Sun		C1GA Cinema 1 General Admit	M	10:30	Billy Elliot
6627	2011/09/18	Sun		C2GA Cinema 2 General Admit	M	11:00	Potiche
6628	2011/09/18	Sun		C1GA Cinema 1 General Admit	M	13:00	Billy Elliot
6629	2011/09/18	Sun		C2GA Cinema 2 General Admit	PG	15:00	Fire In Babylon
6630	2011/09/18	Sun		C2GA Cinema 2 General Admit	PG	17:00	Fire In Babylon
6631	2011/09/18	Sun		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6632	2011/09/19	Mon		C2GA Cinema 2 General Admit	M	13:30	Potiche
6633	2011/09/19	Mon		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6634	2011/09/20	Tue		C1GA Cinema 1 General Admit	PG	15:00	Fire In Babylon
6635	2011/09/20	Tue		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6636	2011/09/21	Wed		C1GA Cinema 1 General Admit	PG	19:30	Fire In Babylon
6637	2011/09/22	Thu		C2GA Cinema 2 General Admit	PG	15:00	Fire In Babylon
6638	2011/09/22	Thu		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6639	2011/09/22	Thu		C2GA Cinema 2 General Admit	PG	21:00	Fire In Babylon
6640	2011/09/23	Fri		C1GA Cinema 1 General Admit	PG	19:00	Fire In Babylon
6641	2011/09/23	Fri		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6642	2011/09/23	Fri		C2GA Cinema 2 General Admit	PG	21:15	Fire In Babylon
6643	2011/09/23	Fri		C1GA Cinema 1 General Admit	M	21:30	Black Vengeance
6644	2011/09/24	Sat		C2GA Cinema 2 General Admit	PG	11:00	La Danse: The Paris Opera Ballet
6645	2011/09/24	Sat		C1GA Cinema 1 General Admit	G	11:15	Animated Kitty Cat Kids' Flicks
6646	2011/09/24	Sat		C1GA Cinema 1 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6647	2011/09/24	Sat		C1GA Cinema 1 General Admit	M15+	16:00	Dark Age
6648	2011/09/24	Sat		C2GA Cinema 2 General Admit	PG	17:00	Fire In Babylon
6649	2011/09/24	Sat		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6650	2011/09/25	Sun		C1GA Cinema 1 General Admit	M	10:30	Billy Elliot
6651	2011/09/25	Sun		C2GA Cinema 2 General Admit	PG	11:00	La Danse: The Paris Opera Ballet
6652	2011/09/25	Sun		C1GA Cinema 1 General Admit	M	13:00	Billy Elliot
6653	2011/09/25	Sun		C2GA Cinema 2 General Admit	PG	15:30	Fire In Babylon
6654	2011/09/25	Sun		C1GA Cinema 1 General Admit	18+	16:00	Whatever Gets You Through the N...
6655	2011/09/25	Sun		C2GA Cinema 2 General Admit	PG	17:30	Fire In Babylon
6656	2011/09/25	Sun		C1GA Cinema 1 General Admit	18+	18:00	Coming Attractions: Trailers a...
6657	2011/09/26	Mon		C1GA Cinema 1 General Admit	G	11:00	Animated Kitty Cat Kids' Flicks
6658	2011/09/26	Mon		C1GA Cinema 1 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6659	2011/09/26	Mon		C2GA Cinema 2 General Admit	PG	13:30	La Danse: The Paris Opera Ballet
6660	2011/09/26	Mon		C1GA Cinema 1 General Admit	M	19:00	Film, Politics, Violence, Beauty
6661	2011/09/26	Mon		C2GA Cinema 2 General Admit	PG	19:15	Fire In Babylon
6662	2011/09/27	Tue		C2GA Cinema 2 General Admit	G	11:00	Animated Kitty Cat Kids' Flicks
6663	2011/09/27	Tue		C2GA Cinema 2 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6664	2011/09/27	Tue		C1GA Cinema 1 General Admit	PG	15:00	Fire In Babylon
6665	2011/09/27	Tue		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6666	2011/09/28	Wed		C2GA Cinema 2 General Admit	G	11:00	Animated Kitty Cat Kids' Flicks
6667	2011/09/28	Wed		C2GA Cinema 2 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6668	2011/09/28	Wed		C1GA Cinema 1 General Admit	PG	19:30	Fire In Babylon
6669	2011/09/29	Thu		C2GA Cinema 2 General Admit	G	11:00	Animated Kitty Cat Kids' Flicks
6670	2011/09/29	Thu		C2GA Cinema 2 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6671	2011/09/29	Thu		C1GA Cinema 1 General Admit	PG	15:00	Fire In Babylon
6672	2011/09/29	Thu		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6673	2011/09/30	Fri		C1GA Cinema 1 General Admit	G	11:00	Animated Kitty Cat Kids' Flicks
6674	2011/09/30	Fri		C1GA Cinema 1 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6675	2011/09/30	Fri		C1GA Cinema 1 General Admit	PG	19:00	Fire In Babylon
6676	2011/09/30	Fri		C1GA Cinema 1 General Admit	M	21:30	Black Vengeance
6677	2011/10/01	Sat		C1GA Cinema 1 General Admit	G	11:00	Animated Kitty Cat Kids' Flicks
6678	2011/10/01	Sat		C1GA Cinema 1 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6679	2011/10/01	Sat		C1GA Cinema 1 General Admit	M	16:00	Patrick
6680	2011/10/01	Sat		C1GA Cinema 1 General Admit	PG	19:00	Fire In Babylon
6681	2011/10/01	Sat		C1GA Cinema 1 General Admit	PG	21:00	Fire In Babylon
6682	2011/10/02	Sun		C1GA Cinema 1 General Admit	PG	10:30	Mad Hot Ballroom
6683	2011/10/02	Sun		C1GA Cinema 1 General Admit	PG	13:00	Mad Hot Ballroom
6684	2011/10/02	Sun		C2GA Cinema 2 General Admit	PG	13:30	Doctor Zhivago
6685	2011/10/02	Sun		C2GA Cinema 2 General Admit	PG	17:30	Fire In Babylon
6686	2011/10/02	Sun		C2GA Cinema 2 General Admit	PG	19:30	Fire In Babylon
6687	2011/10/03	Mon		C1GA Cinema 1 General Admit	G	11:00	Animated Kitty Cat Kids' Flicks
6688	2011/10/03	Mon		C1GA Cinema 1 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6689	2011/10/03	Mon		C1GA Cinema 1 General Admit	PG	19:00	Fire In Babylon
6690	2011/10/04	Tue		C2GA Cinema 2 General Admit	all ages	10:30	Peter and the Wolf
6691	2011/10/04	Tue		C2GA Cinema 2 General Admit	all ages	12:00	Peter and the Wolf
6692	2011/10/04	Tue		C2GA Cinema 2 General Admit	all ages	14:00	Peter and the Wolf
6693	2011/10/04	Tue		C1GA Cinema 1 General Admit	PG	15:00	Fire In Babylon
6694	2011/10/04	Tue		C2GA Cinema 2 General Admit	all ages	15:30	Peter and the Wolf
6695	2011/10/05	Wed		C2GA Cinema 2 General Admit	all ages	10:30	Peter and the Wolf
6696	2011/10/05	Wed		C2GA Cinema 2 General Admit	all ages	12:00	Peter and the Wolf
6697	2011/10/05	Wed		C2GA Cinema 2 General Admit	all ages	14:00	Peter and the Wolf
6698	2011/10/05	Wed		C2GA Cinema 2 General Admit	all ages	15:30	Peter and the Wolf
6699	2011/10/05	Wed		C1GA Cinema 1 General Admit	PG	19:30	Fire In Babylon
6700	2011/10/06	Thu		C2GA Cinema 2 General Admit	all ages	10:30	Peter and the Wolf
6701	2011/10/06	Thu		C2GA Cinema 2 General Admit	all ages	12:00	Peter and the Wolf
6702	2011/10/06	Thu		C2GA Cinema 2 General Admit	all ages	14:00	Peter and the Wolf
6703	2011/10/06	Thu		C2GA Cinema 2 General Admit	all ages	15:30	Peter and the Wolf
6704	2011/10/06	Thu		C1GA Cinema 1 General Admit	M	19:00	Dragonslayer
6705	2011/10/07	Fri		C2GA Cinema 2 General Admit	PG	11:00	Sweet Smell of Success
6706	2011/10/07	Fri		C1GA Cinema 1 General Admit	G	11:15	Animated Kitty Cat Kids' Flicks
6707	2011/10/07	Fri		C1GA Cinema 1 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6708	2011/10/07	Fri		C2GA Cinema 2 General Admit	PG	13:30	Some Like It Hot
6709	2011/10/07	Fri		C1GA Cinema 1 General Admit	M	19:00	Dragonslayer
6710	2011/10/07	Fri		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6711	2011/10/07	Fri		C2GA Cinema 2 General Admit	PG	21:00	Fire In Babylon
6712	2011/10/08	Sat		C2GA Cinema 2 General Admit	M	11:00	Water for Elephants
6713	2011/10/08	Sat		C1GA Cinema 1 General Admit	G	11:15	Animated Kitty Cat Kids' Flicks
6714	2011/10/08	Sat		C1GA Cinema 1 General Admit	PG	13:00	A Cat in Paris (Une vie de chat)
6715	2011/10/08	Sat		C1GA Cinema 1 General Admit	M	16:00	Patrick
6716	2011/10/08	Sat		C2GA Cinema 2 General Admit	PG	17:00	Fire In Babylon
6717	2011/10/08	Sat		C1GA Cinema 1 General Admit	M	19:00	Dragonslayer
6718	2011/10/08	Sat		C2GA Cinema 2 General Admit	PG	19:00	Fire In Babylon
6719	2011/10/09	Sun		C1GA Cinema 1 General Admit	PG	10:30	Mad Hot Ballroom
6720	2011/10/09	Sun		C2GA Cinema 2 General Admit	M	11:00	Water for Elephants
6721	2011/10/09	Sun		C1GA Cinema 1 General Admit	PG	13:00	Mad Hot Ballroom
6722	2011/10/09	Sun		C2GA Cinema 2 General Admit	PG	15:30	Fire In Babylon
6723	2011/10/09	Sun		C1GA Cinema 1 General Admit	M	17:30	Dragonslayer
6724	2011/10/09	Sun		C2GA Cinema 2 General Admit	PG	17:30	Fire In Babylon
6725	2011/10/10	Mon		C2GA Cinema 2 General Admit	M	13:30	Water for Elephants
6726	2011/10/13	Thu		C1GA Cinema 1 General Admit	M	19:00	Dragonslayer
6727	2011/10/14	Fri		C1GA Cinema 1 General Admit	M	19:00	Dragonslayer
6728	2011/10/15	Sat		C2GA Cinema 2 General Admit	M	11:00	Water for Elephants
6729	2011/10/15	Sat		C1GA Cinema 1 General Admit	PG	16:00	Stunt Rock
6730	2011/10/15	Sat		C1GA Cinema 1 General Admit	M	19:00	Dragonslayer
6731	2011/10/16	Sun		C1GA Cinema 1 General Admit	G	10:30	Ballet Shoes
6732	2011/10/16	Sun		C2GA Cinema 2 General Admit	M	11:00	Water for Elephants
6733	2011/10/16	Sun		C1GA Cinema 1 General Admit	G	13:00	Ballet Shoes
6734	2011/10/16	Sun		C1GA Cinema 1 General Admit	M	17:30	Dragonslayer
6735	2011/10/17	Mon		C2GA Cinema 2 General Admit	M	13:30	Water for Elephants
6736	2011/10/20	Thu		C2GA Cinema 2 General Admit	Unclassified 18+	19:00	Before the Revolution
6737	2011/10/21	Fri		C1GA Cinema 1 General Admit	Unclassified 18+	19:00	Partner
6738	2011/10/22	Sat		C2GA Cinema 2 General Admit	PG	11:00	Meek's Cutoff
6739	2011/10/22	Sat		C2GA Cinema 2 General Admit	R18+	14:00	1900
6740	2011/10/22	Sat		C1GA Cinema 1 General Admit	PG	16:00	Stunt Rock
6741	2011/10/22	Sat		C2GA Cinema 2 General Admit		20:00	The Grim Reaper (La commare secca)
6742	2011/10/22	Sat		C2GA Cinema 2 General Admit	R18+	22:00	Last Tango in Paris
6743	2011/10/23	Sun		C1GA Cinema 1 General Admit	G	10:30	Ballet Shoes
6744	2011/10/23	Sun		C2GA Cinema 2 General Admit	PG	11:00	Meek's Cutoff
6745	2011/10/23	Sun		C1GA Cinema 1 General Admit	G	13:00	Ballet Shoes
6746	2011/10/23	Sun		C2GA Cinema 2 General Admit		14:00	The Grim Reaper (La commare secca)
6747	2011/10/23	Sun		C2GA Cinema 2 General Admit	Unclassified18+	16:00	Before the Revolution
6748	2011/10/23	Sun		C2GA Cinema 2 General Admit	MA15+	18:30	The Conformist
6749	2011/10/24	Mon		C2GA Cinema 2 General Admit	PG	13:30	Meek's Cutoff
6750	2011/10/24	Mon		C2GA Cinema 2 General Admit	18+	17:30	Once Upon a Time...Last Tango in Paris
6751	2011/10/24	Mon		C2GA Cinema 2 General Admit	R18+	19:30	Last Tango in Paris
6752	2011/10/25	Tue		C2GA Cinema 2 General Admit	PG	17:30	The Spider's Statagem
6753	2011/10/25	Tue		C2GA Cinema 2 General Admit	MA15+	19:30	The Conformist
6754	2011/10/27	Thu		C2GA Cinema 2 General Admit	Unclassified 15+	19:00	Oil
6755	2011/10/28	Fri		C2GA Cinema 2 General Admit	PG	18:00	The Spider's Stratagem
6756	2011/10/28	Fri		C2GA Cinema 2 General Admit	R18+	20:00	La Luna
6757	2011/10/28	Fri		C1GA Cinema 1 General Admit	M	21:30	My Own Private Idaho
6758	2011/10/29	Sat		C2GA Cinema 2 General Admit	PG	11:00	Meek's Cutoff
6759	2011/10/29	Sat		C1GA Cinema 1 General Admit	Unclassified All Ages	16:00	Liquid Stone
6760	2011/10/29	Sat		C2GA Cinema 2 General Admit	Unclassified 18+	18:30	Partner
6761	2011/10/29	Sat		C2GA Cinema 2 General Admit	R18+	21:00	La Luna
6762	2011/10/30	Sun		C1GA Cinema 1 General Admit	G	10:30	Ballet Shoes
6763	2011/10/30	Sun		C2GA Cinema 2 General Admit	PG	11:00	Meek's Cutoff
6764	2011/10/30	Sun		C1GA Cinema 1 General Admit	G	13:00	Ballet Shoes
6765	2011/10/30	Sun		C2GA Cinema 2 General Admit	18+	14:00	The Cinema According to Bertolucci
6766	2011/10/30	Sun		C2GA Cinema 2 General Admit	M15+	15:45	Tragedy of a Ridiculous Man
6767	2011/10/30	Sun		C2GA Cinema 2 General Admit	M15+	18:00	The Sheltering Sky
6768	2011/10/31	Mon		C1GA Cinema 1 General Admit	PG	10:30	Harry Potter and the Philosopher...
6769	2011/10/31	Mon		C1GA Cinema 1 General Admit	PG	13:30	Harry Potter and the Chamber of ...
6770	2011/10/31	Mon		C2GA Cinema 2 General Admit	PG	13:30	Meek's Cutoff
6771	2011/10/31	Mon		C1GA Cinema 1 General Admit	PG	17:00	Harry Potter and the Prisoner of...
6772	2011/10/31	Mon		C2GA Cinema 2 General Admit	18+	18:00	The Italian Traveller
6773	2011/10/31	Mon		C1GA Cinema 1 General Admit	M	20:00	Harry Potter and the Goblet of Fire
6774	2011/10/31	Mon		C2GA Cinema 2 General Admit	M	20:15	The Last Emperor
6775	2011/11/01	Tue		C1GA Cinema 1 General Admit	M	10:30	Harry Potter and the Order of the...
6776	2011/11/01	Tue		C1GA Cinema 1 General Admit	M	13:30	Harry Potter and the Half-Blood P...
6777	2011/11/01	Tue		C2GA Cinema 2 General Admit	R18+	14:00	1900
6778	2011/11/01	Tue		C1GA Cinema 1 General Admit	M	17:00	Harry Potter and the Deathly .. Pt 1
6779	2011/11/01	Tue		C1GA Cinema 1 General Admit	M	20:00	Harry Potter.. Deathly Hallows:Part 2 
6780	2011/11/03	Thu		C2GA Cinema 2 General Admit	M	15:30	The Last Emperor
6781	2011/11/03	Thu		C1GA Cinema 1 General Admit	18+	19:00	High School Confidential
6782	2011/11/03	Thu		C2GA Cinema 2 General Admit	PG	19:15	Little Buddha
6783	2011/11/04	Fri		C2GA Cinema 2 General Admit	PG	16:00	Little Buddha
6784	2011/11/04	Fri		C1GA Cinema 1 General Admit	18+	19:00	High School Confidential
6785	2011/11/04	Fri		C2GA Cinema 2 General Admit	M	19:15	Tragedy of a Ridiculous Man
6786	2011/11/05	Sat		C2GA Cinema 2 General Admit	MA15+	11:00	The Trip
6787	2011/11/05	Sat		C1GA Cinema 1 General Admit	Unclassified All Ages	16:00	Liquid Stone
6788	2011/11/05	Sat		C2GA Cinema 2 General Admit	M	17:00	Stealing Beauty
6789	2011/11/05	Sat		C1GA Cinema 1 General Admit	18+	19:00	High School Confidential
6790	2011/11/05	Sat		C2GA Cinema 2 General Admit	R18+	19:30	The Dreamers
6791	2011/11/06	Sun		C1GA Cinema 1 General Admit	PG	10:30	Harry Potter and the Philosopher...
6792	2011/11/06	Sun		C2GA Cinema 2 General Admit	MA15+	11:00	The Trip
6793	2011/11/06	Sun		C1GA Cinema 1 General Admit	PG	13:30	Harry Potter and the Chamber of ...
6794	2011/11/06	Sun		C2GA Cinema 2 General Admit	R18+	14:30	The Dreamers
6795	2011/11/06	Sun		C2GA Cinema 2 General Admit	PG	17:00	Besieged
6796	2011/11/06	Sun		C1GA Cinema 1 General Admit	18+	17:30	High School Confidential
6797	2011/11/06	Sun		C2GA Cinema 2 General Admit	M	19:00	Stealing Beauty
6798	2011/11/07	Mon		C2GA Cinema 2 General Admit	MA15+	13:30	The Trip
6799	2011/11/07	Mon		C2GA Cinema 2 General Admit	M	19:00	The Sheltering Sky
6800	2011/11/08	Tue		C2GA Cinema 2 General Admit	PG	19:00	Besieged
6801	2011/11/10	Thu		C1GA Cinema 1 General Admit	18+	19:00	Hori Smoku Sailor Jerry
6802	2011/11/11	Fri		C1GA Cinema 1 General Admit	18+	19:00	Hori Smoku Sailor Jerry
6803	2011/11/12	Sat		C2GA Cinema 2 General Admit	MA15+	11:00	The Trip
6804	2011/11/12	Sat		C1GA Cinema 1 General Admit	MA15+	11:00	The Trip
6805	2011/11/12	Sat		C2GA Cinema 2 General Admit	Unclassified 15+	16:00	Writers Bench
6806	2011/11/12	Sat		C1GA Cinema 1 General Admit	18+	19:00	Hori Smoku Sailor Jerry
6807	2011/11/13	Sun		C1GA Cinema 1 General Admit	PG	10:30	Harry Potter and the Prisoner of...
6808	2011/11/13	Sun		C2GA Cinema 2 General Admit	MA15+	11:00	The Trip
6809	2011/11/13	Sun		C1GA Cinema 1 General Admit	M	13:30	Harry Potter and the Goblet of Fire
6810	2011/11/13	Sun		C1GA Cinema 1 General Admit	18+	17:30	Hori Smoku Sailor Jerry
6811	2011/11/14	Mon		C2GA Cinema 2 General Admit	MA15+	13:30	The Trip
6812	2011/11/19	Sat		C2GA Cinema 2 General Admit	M	11:00	Barney's Version
6813	2011/11/19	Sat		C2GA Cinema 2 General Admit	15+	16:00	Writers Bench
6814	2011/11/19	Sat		C1GA Cinema 1 General Admit	18+	19:00	All Night Long 
6815	2011/11/19	Sat		C2GA Cinema 2 General Admit	18+	19:00	All Night Long 
6816	2011/11/20	Sun		C1GA Cinema 1 General Admit	G	10:30	Arthur Christmas 
6817	2011/11/20	Sun		C2GA Cinema 2 General Admit	M	11:00	Barney's Version
6818	2011/11/20	Sun		C1GA Cinema 1 General Admit	M	13:00	Harry Potter and the Order of the...
6819	2011/11/20	Sun		C1GA Cinema 1 General Admit	PG	16:00	Billy Liar 
6820	2011/11/20	Sun		C2GA Cinema 2 General Admit	PG	16:00	Billy Liar 
6821	2011/11/21	Mon		C2GA Cinema 2 General Admit	M	13:30	Barney's Version
6822	2011/11/24	Thu		C1GA Cinema 1 General Admit	R18+	19:00	Dead Man 
6823	2011/11/24	Thu		C2GA Cinema 2 General Admit	R18+	19:00	Dead Man 
6824	2011/11/25	Fri		C2GA Cinema 2 General Admit	all ages	20:00	Cinemix: Midnight Juggernauts
6825	2011/11/26	Sat		C2GA Cinema 2 General Admit	M	11:00	Barney's Version
6826	2011/11/26	Sat		C2GA Cinema 2 General Admit	Unclassified 15+	16:00	Writers Bench
6827	2011/11/26	Sat		C1GA Cinema 1 General Admit	Unclassified 15+	16:00	Writers Bench
6828	2011/11/26	Sat		C1GA Cinema 1 General Admit	R18+	19:00	Dawn of the Dead 
6829	2011/11/27	Sun		C1GA Cinema 1 General Admit	M	10:30	Harry Potter and the Half-Blood P...
6830	2011/11/27	Sun		C2GA Cinema 2 General Admit	M	11:00	Barney's Version
6831	2011/11/27	Sun		C1GA Cinema 1 General Admit	M	13:30	Harry Potter and the Deathly .. Pt 1
6832	2011/11/28	Mon		C2GA Cinema 2 General Admit	M	13:30	Barney's Version
6833	2011/12/03	Sat		ACMI Cinema 2	M	11:00	The Human Resources Manager
6834	2011/12/04	Sun		C2GA Cinema 2 General Admit	M	10:00	Barney's Version
6835	2011/12/04	Sun		ACMI Cinema 1	M	10:30	Harry Potter-DeathlyPt2 
6836	2011/12/04	Sun		ACMI Cinema 2	M	11:00	The Human Resources Manager
6837	2011/12/04	Sun		ACMI Cinema 1	M	13:30	Harry Potter-DeathlyPt2 
6838	2011/12/05	Mon		ACMI Cinema 1	M	13:30	The Human Resources Manager
6839	2011/12/05	Mon		ACMI Cinema 2	M	13:30	The Human Resources Manager
6840	2011/12/08	Thu		ACMI Cinema 1	18+	19:00	Cairo 678
6841	2011/12/09	Fri		ACMI Cinema 1	18+	19:00	Microphone
6842	2011/12/10	Sat		ACMI Cinema 2	M	11:00	The Human Resources Manager
6843	2011/12/10	Sat		ACMI Cinema 1	M	16:00	Autoluminescent
6844	2011/12/10	Sat		ACMI Cinema 1	18+	19:00	Cairo Exit
6845	2011/12/11	Sun		ACMI Cinema 1	G	10:30	The Muppet Christmas Carol
6846	2011/12/11	Sun		ACMI Cinema 2	M	11:00	The Human Resources Manager
6847	2011/12/11	Sun		ACMI Cinema 1	G	13:00	The Muppet Christmas Carol
6848	2011/12/11	Sun		ACMI Cinema 1		16:30	Scheherazade Tell me a Story
6849	2011/12/11	Sun		ACMI Cinema 1	18+	19:15	Hello! Mr Tree
6850	2011/12/12	Mon		ACMI Cinema 2	M	13:30	The Human Resources Manager
6851	2011/12/12	Mon		ACMI Cinema 1	18+	19:00	Bleak Night
6852	2011/12/13	Tue		ACMI Cinema 2	G	18:45	Being Elmo
6853	2011/12/15	Thu		ACMI Cinema 1	18+	19:00	Microphone
6854	2011/12/16	Fri		ACMI Cinema 1	18+	19:00	Bleak Night
6855	2011/12/17	Sat		ACMI Cinema 1	G	10:30	Santa's Apprentice
6856	2011/12/17	Sat		ACMI Cinema 2	MA 15+	11:00	Of Gods and Men
6857	2011/12/17	Sat		ACMI Cinema 1	G	13:00	Santa's Apprentice
6858	2011/12/17	Sat		ACMI Cinema 1	M	16:00	Autoluminescent
6859	2011/12/17	Sat		ACMI Cinema 1	15+	19:00	The Ugly Duckling
6860	2011/12/18	Sun		ACMI Cinema 1	G	10:30	Santa's Apprentice
6861	2011/12/18	Sun		ACMI Cinema 2	MA 15+	11:00	Of Gods and Men
6862	2011/12/18	Sun		ACMI Cinema 1	G	13:00	Santa's Apprentice
6863	2011/12/18	Sun		ACMI Cinema 1	15+	15:30	Buta
6864	2011/12/18	Sun		ACMI Cinema 1	18+	17:30	Cairo 678
6865	2011/12/19	Mon		ACMI Cinema 1	G	10:30	Santa's Apprentice
6866	2011/12/19	Mon		ACMI Cinema 1	G	13:00	Santa's Apprentice
6867	2011/12/19	Mon		ACMI Cinema 2	MA 15+	13:30	Of Gods and Men
6868	2011/12/20	Tue		ACMI Cinema 2	G	10:30	Santa's Apprentice
6869	2011/12/20	Tue		ACMI Cinema 2	G	13:00	Santa's Apprentice
6870	2011/12/21	Wed		ACMI Cinema 2	G	10:30	Santa's Apprentice
6871	2011/12/21	Wed		ACMI Cinema 2	G	13:00	Santa's Apprentice
6872	2011/12/22	Thu		ACMI Cinema 2	G	10:30	Santa's Apprentice
6873	2011/12/22	Thu		ACMI Cinema 2	G	13:00	Santa's Apprentice
6874	2011/12/23	Fri		ACMI Cinema 2	G	10:30	Santa's Apprentice
6875	2011/12/23	Fri		ACMI Cinema 2	G	13:00	Santa's Apprentice
6876	2011/12/24	Sat		ACMI Cinema 1	G	10:30	Santa's Apprentice
6877	2011/12/24	Sat		ACMI Cinema 2	MA 15+	11:00	Of Gods and Men
6878	2011/12/24	Sat		ACMI Cinema 1	G	13:00	Santa's Apprentice
6879	2011/12/24	Sat		ACMI Cinema 1	M	16:00	Autoluminescent
6880	2011/12/26	Mon		ACMI Cinema 1	M	10:30	The Dish
6881	2011/12/26	Mon		ACMI Cinema 1	M	13:00	The Dish
6882	2011/12/26	Mon		ACMI Cinema 2	MA 15+	13:30	Of Gods and Men
6883	2011/12/27	Tue		ACMI Cinema 1	M	10:30	The Dish
6884	2011/12/27	Tue		ACMI Cinema 1	M	13:00	The Dish
6885	2011/12/27	Tue		ACMI Cinema 2	G	14:30	2001: A Space Odyssey
6886	2011/12/27	Tue		ACMI Cinema 1	G	15:00	Being Elmo
6887	2011/12/27	Tue		ACMI Cinema 1	G	17:00	Being Elmo
6888	2011/12/27	Tue		ACMI Cinema 2	G	17:15	For All Mankind
6889	2011/12/27	Tue		ACMI Cinema 2	PG	19:00	Mars
6890	2011/12/27	Tue		ACMI Cinema 1	G	19:15	Being Elmo
6891	2011/12/28	Wed		ACMI Cinema 2	M	10:30	The Dish
6892	2011/12/28	Wed		ACMI Cinema 2	M	13:00	The Dish
6893	2011/12/28	Wed		ACMI Cinema 2	PG	14:00	The Right Stuff
6894	2011/12/28	Wed		ACMI Cinema 2	M	15:15	Star Trek
6895	2011/12/28	Wed		ACMI Cinema 2	G	19:00	Being Elmo
6896	2011/12/29	Thu		ACMI Cinema 2	M	10:30	The Dish
6897	2011/12/29	Thu		ACMI Cinema 2	M	13:00	The Dish
6898	2011/12/29	Thu		ACMI Cinema 1	G	15:00	Wall-E
6899	2011/12/29	Thu		ACMI Cinema 2	G	15:00	Wall-E
6900	2011/12/29	Thu		ACMI Cinema 2	PG	17:15	Mars
6901	2011/12/29	Thu		ACMI Cinema 2	PG	17:15	Mars
6902	2011/12/29	Thu		ACMI Cinema 1	G	19:00	Being Elmo
6903	2011/12/29	Thu		ACMI Cinema 2	G	19:00	Being Elmo
6904	2011/12/30	Fri		ACMI Cinema 2	M	10:30	The Dish
6905	2011/12/30	Fri		ACMI Cinema 2	M	13:00	The Dish
6906	2011/12/30	Fri		ACMI Cinema 2	G	17:30	Being Elmo
6907	2011/12/30	Fri		ACMI Cinema 1	G	19:00	Dark Star
6908	2011/12/30	Fri		ACMI Cinema 2	G	19:15	Being Elmo
